binder,extra water,alkaline solution,molarity of mix,fine aggregate,coarse aggregate,age,curing temperature,compressive strength,water,pozzolan,foaming agent,density,concrete type,water binder ratio
460.0,32.0,180.0,12.0,512.0,1181.0,90.0,27.0,63.54,,,,,0,0.4608695652173913
460.0,32.0,180.0,12.0,512.0,1181.0,90.0,27.0,58.03,,,,,0,0.4608695652173913
460.0,32.0,180.0,12.0,512.0,1181.0,90.0,27.0,45.57,,,,,0,0.4608695652173913
520.0,32.0,180.0,12.0,465.0,1181.0,90.0,27.0,71.27,,,,,0,0.4076923076923077
520.0,32.0,180.0,12.0,465.0,1181.0,90.0,27.0,64.71,,,,,0,0.4076923076923077
520.0,32.0,180.0,12.0,465.0,1181.0,90.0,27.0,58.81,,,,,0,0.4076923076923077
520.0,32.0,180.0,12.0,465.0,1181.0,90.0,27.0,46.35,,,,,0,0.4076923076923077
420.0,,,,0.0,,28.0,,1.77,168.0,0.0,39.4,629.0,1,0.4
411.0,,,,0.0,,28.0,,2.07,186.0,0.0,38.5,631.0,1,0.45255474452554745
311.0,,,,0.0,,28.0,,0.71,141.0,0.0,44.3,497.0,1,0.4533762057877814
300.0,,,,905.0,,28.0,,5.39,150.0,0.0,40.0,1256.0,1,0.5
450.0,,,,784.0,,28.0,,12.74,150.0,0.0,40.0,1324.0,1,0.3333333333333333
300.0,,,,650.0,,28.0,,2.45,250.0,0.0,40.0,1011.0,1,0.8333333333333334
450.0,,,,529.0,,28.0,,10.78,250.0,0.0,40.0,1069.0,1,0.5555555555555556
375.0,,,,717.0,,28.0,,8.33,200.0,0.0,40.0,1167.0,1,0.5333333333333333
375.0,,,,717.0,,28.0,,8.82,200.0,0.0,40.0,1161.0,1,0.5333333333333333
375.0,,,,717.0,,28.0,,8.33,200.0,0.0,40.0,1171.0,1,0.5333333333333333
153.2,,,,229.7,,7.0,,0.4,68.9,0.0,0.5,600.0,1,0.44973890339425593
130.2,,,,229.7,,7.0,,0.2,68.9,22.98,0.5,600.0,1,0.5291858678955454
107.2,,,,229.7,,7.0,,0.1,68.9,45.96,0.51,600.0,1,0.6427238805970149
153.2,,,,195.2,,7.0,,0.3,68.9,0.0,0.48,600.0,1,0.44973890339425593
153.2,,,,160.8,,7.0,,0.5,68.9,0.0,0.46,600.0,1,0.44973890339425593
153.2,,,,229.7,,7.0,,0.3,68.9,0.0,0.48,600.0,1,0.44973890339425593
153.2,,,,229.7,,7.0,,0.4,68.9,0.0,0.46,600.0,1,0.44973890339425593
251.5,,,,377.3,,7.0,,2.6,113.2,0.0,0.37,1000.0,1,0.45009940357852884
251.5,,,,377.3,,7.0,,2.2,113.2,0.0,0.35,1000.0,1,0.45009940357852884
251.5,,,,377.3,,7.0,,1.6,113.2,0.0,0.32,1000.0,1,0.45009940357852884
251.5,,,,320.7,,7.0,,1.9,113.2,0.0,0.33,1000.0,1,0.45009940357852884
251.5,,,,264.1,,7.0,,2.0,113.2,0.0,0.31,1000.0,1,0.45009940357852884
213.8,,,,377.3,,7.0,,1.8,113.2,37.73,0.37,1000.0,1,0.529466791393826
176.1,,,,377.3,,7.0,,1.6,113.2,75.45,0.37,1000.0,1,0.6428165814877911
424.9,,,,637.3,,7.0,,6.3,191.2,0.0,0.29,1400.0,1,0.44998823252530007
424.9,,,,637.3,,7.0,,8.2,191.2,0.0,0.28,1400.0,1,0.44998823252530007
424.9,,,,637.3,,7.0,,7.9,191.2,0.0,0.29,1400.0,1,0.44998823252530007
424.9,,,,541.7,,7.0,,7.5,191.2,0.0,0.25,1400.0,1,0.44998823252530007
424.9,,,,446.1,,7.0,,6.9,191.2,0.0,0.17,1400.0,1,0.44998823252530007
361.2,,,,637.3,,7.0,,5.4,191.2,63.74,0.3,1400.0,1,0.5293466223698782
297.4,,,,637.3,,7.0,,6.7,191.2,127.46999999999998,0.29,1400.0,1,0.6429051782111634
153.2,,,,229.7,,28.0,,0.5,68.9,0.0,0.5,600.0,1,0.44973890339425593
130.2,,,,229.7,,28.0,,0.5,68.9,22.98,0.5,600.0,1,0.5291858678955454
107.2,,,,229.7,,28.0,,0.3,68.9,45.96,0.51,600.0,1,0.6427238805970149
153.2,,,,195.2,,28.0,,0.4,68.9,0.0,0.48,600.0,1,0.44973890339425593
153.2,,,,160.8,,28.0,,0.5,68.9,0.0,0.46,600.0,1,0.44973890339425593
153.2,,,,229.7,,28.0,,0.5,68.9,0.0,0.48,600.0,1,0.44973890339425593
153.2,,,,229.7,,28.0,,0.6,68.9,0.0,0.46,600.0,1,0.44973890339425593
251.5,,,,377.3,,28.0,,2.9,113.2,0.0,0.37,1000.0,1,0.45009940357852884
251.5,,,,377.3,,28.0,,3.2,113.2,0.0,0.35,1000.0,1,0.45009940357852884
251.5,,,,377.3,,28.0,,2.8,113.2,0.0,0.32,1000.0,1,0.45009940357852884
251.5,,,,320.7,,28.0,,2.8,113.2,0.0,0.33,1000.0,1,0.45009940357852884
251.5,,,,264.1,,28.0,,2.9,113.2,0.0,0.31,1000.0,1,0.45009940357852884
213.8,,,,377.3,,28.0,,2.2,113.2,37.73,0.37,1000.0,1,0.529466791393826
176.1,,,,377.3,,28.0,,2.1,113.2,75.45,0.37,1000.0,1,0.6428165814877911
424.9,,,,637.3,,28.0,,8.1,191.2,0.0,0.29,1400.0,1,0.44998823252530007
424.9,,,,637.3,,28.0,,11.4,191.2,0.0,0.28,1400.0,1,0.44998823252530007
424.9,,,,637.3,,28.0,,11.8,191.2,0.0,0.29,1400.0,1,0.44998823252530007
424.9,,,,541.7,,28.0,,9.5,191.2,0.0,0.25,1400.0,1,0.44998823252530007
424.9,,,,446.1,,28.0,,10.3,191.2,0.0,0.17,1400.0,1,0.44998823252530007
361.2,,,,637.3,,28.0,,8.3,191.2,63.74,0.3,1400.0,1,0.5293466223698782
297.4,,,,637.3,,28.0,,8.3,191.2,127.46999999999998,0.29,1400.0,1,0.6429051782111634
153.2,,,,229.7,,60.0,,0.5,68.9,0.0,0.5,600.0,1,0.44973890339425593
130.2,,,,229.7,,60.0,,0.7,68.9,22.98,0.5,600.0,1,0.5291858678955454
107.2,,,,229.7,,60.0,,0.7,68.9,45.96,0.51,600.0,1,0.6427238805970149
153.2,,,,195.2,,60.0,,0.7,68.9,0.0,0.48,600.0,1,0.44973890339425593
153.2,,,,160.8,,60.0,,0.7,68.9,0.0,0.46,600.0,1,0.44973890339425593
153.2,,,,229.7,,60.0,,0.7,68.9,0.0,0.48,600.0,1,0.44973890339425593
153.2,,,,229.7,,60.0,,0.8,68.9,0.0,0.46,600.0,1,0.44973890339425593
251.5,,,,377.3,,60.0,,3.1,113.2,0.0,0.37,1000.0,1,0.45009940357852884
251.5,,,,377.3,,60.0,,3.3,113.2,0.0,0.35,1000.0,1,0.45009940357852884
251.5,,,,377.3,,60.0,,3.8,113.2,0.0,0.32,1000.0,1,0.45009940357852884
251.5,,,,320.7,,60.0,,3.1,113.2,0.0,0.33,1000.0,1,0.45009940357852884
251.5,,,,264.1,,60.0,,3.1,113.2,0.0,0.31,1000.0,1,0.45009940357852884
213.8,,,,377.3,,60.0,,2.4,113.2,37.73,0.37,1000.0,1,0.529466791393826
176.1,,,,377.3,,60.0,,2.5,113.2,75.45,0.37,1000.0,1,0.6428165814877911
424.9,,,,637.3,,60.0,,10.1,191.2,0.0,0.29,1400.0,1,0.44998823252530007
424.9,,,,637.3,,60.0,,11.8,191.2,0.0,0.28,1400.0,1,0.44998823252530007
424.9,,,,637.3,,60.0,,12.1,191.2,0.0,0.29,1400.0,1,0.44998823252530007
424.9,,,,541.7,,60.0,,11.2,191.2,0.0,0.25,1400.0,1,0.44998823252530007
424.9,,,,446.1,,60.0,,10.9,191.2,0.0,0.17,1400.0,1,0.44998823252530007
361.2,,,,637.3,,60.0,,8.3,191.2,63.74,0.3,1400.0,1,0.5293466223698782
297.4,,,,637.3,,60.0,,8.3,191.2,127.46999999999998,0.29,1400.0,1,0.6429051782111634
600.0,,,,500.0,,3.0,,0.94398,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,3.0,,1.4998,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,3.0,,1.28295,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,3.0,,1.19557,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,3.0,,1.02795,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,3.0,,1.16977,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,3.0,,1.46021,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,3.0,,1.9,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,3.0,,2.0,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,3.0,,2.2,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,7.0,,1.45559,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,7.0,,1.99352,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,7.0,,1.75982,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,7.0,,1.60402,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,7.0,,2.2,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,7.0,,1.9,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,7.0,,2.1,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,7.0,,2.5,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,7.0,,2.8,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,7.0,,3.0,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,14.0,,2.00194,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,14.0,,2.65251,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,14.0,,2.40091,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,14.0,,2.2188,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,14.0,,2.2,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,14.0,,2.7,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,14.0,,2.3,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,14.0,,2.8,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,14.0,,3.1,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,14.0,,3.1,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,28.0,,2.49671,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,28.0,,3.19886,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,28.0,,2.94727,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,28.0,,2.64409,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,28.0,,2.8,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,28.0,,2.9,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,28.0,,3.3,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,28.0,,3.1,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,28.0,,3.5,315.0,0.0,26.5,1700.0,1,0.525
600.0,,,,500.0,,28.0,,3.8,315.0,0.0,26.5,1700.0,1,0.525
450.0,,,,515.0,,7.0,,1.5,295.0,0.0,30.0,1195.0,1,0.6555555555555556
450.0,,,,450.0,,7.0,,4.7,340.0,0.0,26.0,1230.0,1,0.7555555555555555
300.0,,,,685.0,,7.0,,1.0,275.0,0.0,29.0,1175.0,1,0.9166666666666666
300.0,,,,600.0,,7.0,,2.9,355.0,0.0,34.0,1290.0,1,1.1833333333333333
225.0,,,,770.0,,7.0,,0.6,265.0,0.0,33.0,1250.0,1,1.1777777777777778
225.0,,,,770.0,,7.0,,0.3,265.0,25.0,35.0,1305.0,1,1.1777777777777778
225.0,,,,770.0,,7.0,,0.2,265.0,112.5,35.0,1285.0,1,1.1777777777777778
225.0,,,,675.0,,7.0,,1.8,385.0,0.0,27.0,1295.0,1,1.711111111111111
225.0,,,,675.0,,7.0,,1.4,390.0,25.0,40.0,1285.0,1,1.7333333333333334
225.0,,,,675.0,,7.0,,0.8,400.0,112.5,43.0,1300.0,1,1.7777777777777777
225.0,,,,750.0,,7.0,,1.0,330.0,0.0,27.0,1200.0,1,1.4666666666666666
450.0,,,,515.0,,14.0,,1.9,295.0,0.0,30.0,1195.0,1,0.6555555555555556
450.0,,,,450.0,,14.0,,5.1,340.0,0.0,26.0,1230.0,1,0.7555555555555555
300.0,,,,685.0,,14.0,,1.1,275.0,0.0,29.0,1175.0,1,0.9166666666666666
300.0,,,,600.0,,14.0,,3.1,355.0,0.0,34.0,1290.0,1,1.1833333333333333
225.0,,,,770.0,,14.0,,0.7,265.0,0.0,33.0,1250.0,1,1.1777777777777778
225.0,,,,770.0,,14.0,,0.7,265.0,25.0,35.0,1305.0,1,1.1777777777777778
225.0,,,,770.0,,14.0,,0.3,265.0,112.5,35.0,1285.0,1,1.1777777777777778
225.0,,,,675.0,,14.0,,2.5,385.0,0.0,27.0,1295.0,1,1.711111111111111
225.0,,,,675.0,,14.0,,1.7,390.0,25.0,40.0,1285.0,1,1.7333333333333334
225.0,,,,675.0,,14.0,,1.5,400.0,112.5,43.0,1300.0,1,1.7777777777777777
225.0,,,,750.0,,14.0,,1.4,330.0,0.0,27.0,1200.0,1,1.4666666666666666
450.0,,,,515.0,,28.0,,3.1,295.0,0.0,30.0,1195.0,1,0.6555555555555556
450.0,,,,450.0,,28.0,,6.2,340.0,0.0,26.0,1230.0,1,0.7555555555555555
300.0,,,,685.0,,28.0,,2.0,275.0,0.0,29.0,1175.0,1,0.9166666666666666
300.0,,,,600.0,,28.0,,5.2,355.0,0.0,34.0,1290.0,1,1.1833333333333333
225.0,,,,770.0,,28.0,,1.0,265.0,0.0,33.0,1250.0,1,1.1777777777777778
225.0,,,,770.0,,28.0,,1.0,265.0,25.0,35.0,1305.0,1,1.1777777777777778
225.0,,,,770.0,,28.0,,0.8,265.0,112.5,35.0,1285.0,1,1.1777777777777778
225.0,,,,675.0,,28.0,,4.8,385.0,0.0,27.0,1295.0,1,1.711111111111111
225.0,,,,675.0,,28.0,,2.1,390.0,25.0,40.0,1285.0,1,1.7333333333333334
225.0,,,,675.0,,28.0,,2.4,400.0,112.5,43.0,1300.0,1,1.7777777777777777
225.0,,,,750.0,,28.0,,2.0,330.0,0.0,27.0,1200.0,1,1.4666666666666666
280.0,,,,180.0,,7.0,,1.99,140.0,0.0,12.8,730.0,1,0.5
280.0,,,,180.0,,7.0,,2.42,140.0,0.9,12.8,884.0,1,0.5
240.0,,,,220.0,,7.0,,2.97,140.0,0.9,16.8,806.0,1,0.5833333333333334
200.0,,,,260.0,,7.0,,1.99,140.0,0.9,18.0,864.0,1,0.7
280.0,,,,180.0,,28.0,,3.09,140.0,0.0,12.8,730.0,1,0.5
280.0,,,,180.0,,28.0,,4.6,140.0,0.9,12.8,884.0,1,0.5
240.0,,,,220.0,,28.0,,3.52,140.0,0.9,16.8,806.0,1,0.5833333333333334
200.0,,,,260.0,,28.0,,4.5,140.0,0.9,18.0,864.0,1,0.7
280.0,,,,180.0,,7.0,,2.98,160.0,0.9,15.1,845.0,1,0.5714285714285714
200.0,,,,260.0,,7.0,,1.98,160.0,0.9,11.9,790.0,1,0.8
160.0,,,,300.0,,7.0,,2.48,160.0,0.9,14.8,840.0,1,1.0
280.0,,,,180.0,,28.0,,3.6,160.0,0.9,15.1,845.0,1,0.5714285714285714
200.0,,,,260.0,,28.0,,3.48,160.0,0.9,11.9,790.0,1,0.8
160.0,,,,300.0,,28.0,,3.97,160.0,0.9,14.8,840.0,1,1.0
420.0,,,,0.0,,28.0,,1.77,168.0,0.0,39.4,629.0,1,0.4
411.0,,,,0.0,,28.0,,2.07,186.0,0.0,38.5,631.0,1,0.45255474452554745
149.0,,,,302.0,,28.0,,1.09,190.0,0.0,35.8,678.0,1,1.2751677852348993
311.0,,,,0.0,,28.0,,0.73,141.0,0.0,44.3,497.0,1,0.4533762057877814
325.0,,,,885.0,,28.0,,0.25,163.0,0.0,20.0,1396.0,1,0.5015384615384615
844.0,,,,0.0,,28.0,,0.23,484.0,0.0,8.2,1338.0,1,0.5734597156398105
825.0,,,,0.0,,28.0,,1.12,469.0,0.0,10.2,1304.0,1,0.5684848484848485
420.0,,,,0.0,,28.0,,1.76,168.0,0.0,39.4,629.0,1,0.4
411.0,,,,0.0,,28.0,,1.98,186.0,0.0,38.5,631.0,1,0.45255474452554745
451.0,,,,0.0,,28.0,,1.07,190.0,0.0,35.8,678.0,1,0.4212860310421286
311.0,,,,0.0,,28.0,,0.8,141.0,0.0,44.3,497.0,1,0.4533762057877814
325.0,,,,885.0,,28.0,,0.11,163.0,0.0,20.0,1396.0,1,0.5015384615384615
844.0,,,,0.0,,28.0,,0.22,484.0,0.0,8.2,1338.0,1,0.5734597156398105
825.0,,,,0.0,,28.0,,1.23,469.0,0.0,10.2,1304.0,1,0.5684848484848485
420.0,,,,0.0,,28.0,,1.54,168.0,0.0,39.4,629.0,1,0.4
411.0,,,,0.0,,28.0,,2.17,186.0,0.0,38.5,631.0,1,0.45255474452554745
451.0,,,,0.0,,28.0,,1.43,190.0,0.0,35.8,678.0,1,0.4212860310421286
311.0,,,,0.0,,28.0,,0.85,141.0,0.0,44.3,497.0,1,0.4533762057877814
325.0,,,,885.0,,28.0,,0.13,163.0,0.0,20.0,1396.0,1,0.5015384615384615
844.0,,,,0.0,,28.0,,0.2,484.0,0.0,8.2,1338.0,1,0.5734597156398105
825.0,,,,0.0,,28.0,,1.34,469.0,0.0,10.2,1304.0,1,0.5684848484848485
420.0,,,,0.0,,28.0,,1.91,168.0,0.0,39.4,629.0,1,0.4
411.0,,,,0.0,,28.0,,2.05,186.0,0.0,38.5,631.0,1,0.45255474452554745
451.0,,,,0.0,,28.0,,1.5,190.0,0.0,35.8,678.0,1,0.4212860310421286
311.0,,,,0.0,,28.0,,0.85,141.0,0.0,44.3,497.0,1,0.4533762057877814
844.0,,,,0.0,,28.0,,0.08,484.0,0.0,8.2,1338.0,1,0.5734597156398105
825.0,,,,0.0,,28.0,,1.34,469.0,0.0,10.2,1304.0,1,0.5684848484848485
420.0,,,,0.0,,28.0,,1.55,168.0,0.0,39.4,629.0,1,0.4
411.0,,,,0.0,,28.0,,2.1,186.0,0.0,38.5,631.0,1,0.45255474452554745
451.0,,,,0.0,,28.0,,1.43,190.0,0.0,35.8,678.0,1,0.4212860310421286
311.0,,,,0.0,,28.0,,0.84,141.0,0.0,44.3,497.0,1,0.4533762057877814
325.0,,,,885.0,,28.0,,0.13,163.0,0.0,20.0,1396.0,1,0.5015384615384615
825.0,,,,0.0,,28.0,,1.43,469.0,0.0,10.2,1304.0,1,0.5684848484848485
420.0,,,,0.0,,28.0,,1.9,168.0,0.0,39.4,629.0,1,0.4
411.0,,,,0.0,,28.0,,1.92,186.0,0.0,38.5,631.0,1,0.45255474452554745
451.0,,,,0.0,,28.0,,1.44,190.0,0.0,35.8,678.0,1,0.4212860310421286
311.0,,,,0.0,,28.0,,1.09,141.0,0.0,44.3,497.0,1,0.4533762057877814
825.0,,,,0.0,,28.0,,1.6,469.0,0.0,10.2,1304.0,1,0.5684848484848485
420.0,,,,0.0,,28.0,,1.82,168.0,0.0,39.4,629.0,1,0.4
411.0,,,,0.0,,28.0,,1.96,186.0,0.0,38.5,631.0,1,0.45255474452554745
451.0,,,,0.0,,28.0,,1.36,190.0,0.0,35.8,678.0,1,0.4212860310421286
311.0,,,,0.0,,28.0,,1.22,141.0,0.0,44.3,497.0,1,0.4533762057877814
325.0,,,,885.0,,28.0,,0.12,163.0,0.0,20.0,1396.0,1,0.5015384615384615
825.0,,,,0.0,,28.0,,1.5,469.0,0.0,10.2,1304.0,1,0.5684848484848485
614.6,,,,614.6,,7.0,,7.92,276.57,0.0,29.5,1505.8,1,0.44999999999999996
608.6,,,,608.6,,7.0,,8.4,273.87,0.0,30.2,1490.96,1,0.45
606.13,,,,606.13,,7.0,,8.24,272.76,0.0,30.5,1485.04,1,0.45000247471664495
587.8,,,,587.8,,7.0,,8.0,264.5,0.0,32.6,1440.0,1,0.44998298741068393
578.7,,,,578.7,,7.0,,8.03,260.42,0.0,33.6,1417.78,1,0.45000864005529634
581.7,,,,581.7,,7.0,,8.28,261.77,0.0,33.3,1425.19,1,0.45000859549596006
710.14,,,,710.14,,7.0,,17.32,319.56,0.0,18.5,1739.85,1,0.4499957754808911
713.0,,,,713.0,,7.0,,18.42,320.85,0.0,18.2,1746.96,1,0.45
714.3,,,,714.3,,7.0,,19.22,321.44,0.0,18.1,1749.93,1,0.4500069998600028
703.6,,,,703.6,,7.0,,17.25,316.62,0.0,19.3,1723.85,1,0.45
699.7,,,,699.7,,7.0,,17.22,314.87,0.0,19.7,1714.37,1,0.45000714591967983
702.3,,,,702.3,,7.0,,17.48,316.04,0.0,19.4,1720.59,1,0.4500071194646163
777.4,,,,777.4,,7.0,,28.84,349.83,0.0,10.8,1904.59,1,0.45
775.0,,,,775.0,,7.0,,23.64,348.75,0.0,11.1,1898.67,1,0.45
789.3,,,,789.3,,7.0,,23.5,355.19,0.0,9.5,1933.63,1,0.45000633472697327
772.5,,,,772.5,,7.0,,13.66,347.63,0.0,11.4,1892.74,1,0.4500064724919094
753.2,,,,753.2,,7.0,,13.9,338.94,0.0,13.6,1845.33,1,0.44999999999999996
760.7,,,,760.7,,7.0,,14.73,342.32,0.0,12.7,1863.7,1,0.45000657289338764
784.0,,,,392.0,,7.0,,11.03,352.8,0.0,24.7,1528.89,1,0.45
782.0,,,,391.0,,7.0,,11.51,351.9,0.0,24.9,1525.04,1,0.44999999999999996
779.0,,,,389.5,,7.0,,12.08,350.55,0.0,25.2,1519.11,1,0.45
757.0,,,,378.5,,7.0,,12.26,340.65,0.0,27.3,1476.15,1,0.44999999999999996
760.65,,,,380.33,,7.0,,12.32,342.29,0.0,27.0,1483.26,1,0.44999671333727737
748.8,,,,374.4,,7.0,,12.13,336.96,0.0,28.1,1460.15,1,0.45
900.0,,,,450.0,,7.0,,14.46,405.0,0.0,13.6,1748.0,1,0.45
902.0,,,,451.0,,7.0,,18.32,405.9,0.0,13.4,1759.11,1,0.44999999999999996
908.3,,,,454.15,,7.0,,16.99,408.74,0.0,12.8,1771.26,1,0.4500055047891666
883.9,,,,441.95,,7.0,,26.0,397.76,0.0,15.2,1723.56,1,0.45000565674850096
884.6,,,,442.3,,7.0,,26.02,398.07,0.0,15.1,1725.04,1,0.44999999999999996
892.0,,,,446.0,,7.0,,26.23,401.4,0.0,14.4,1739.26,1,0.44999999999999996
987.7,,,,493.85,,7.0,,27.16,444.47,0.0,5.2,1925.93,1,0.4500050622658702
992.8,,,,496.4,,7.0,,26.98,446.76,0.0,4.7,1936.0,1,0.45
979.8,,,,489.9,,7.0,,27.26,440.91,0.0,6.0,1910.52,1,0.45000000000000007
982.2,,,,491.1,,7.0,,24.94,441.99,0.0,5.7,1915.26,1,0.45
958.5,,,,479.25,,7.0,,25.54,431.33,0.0,8.0,1869.04,1,0.4500052164840897
985.2,,,,492.6,,7.0,,26.09,443.34000000000003,0.0,5.4,1921.19,1,0.45
447.6,,,,895.2,,7.0,,8.81,201.42000000000002,0.0,31.9,1544.3,1,0.45
450.37,,,,900.74,,7.0,,8.97,202.6665,0.0,31.5,1553.78,1,0.45
449.9,,,,899.8,,7.0,,7.84,202.45499999999998,0.0,31.5,1552.0,1,0.45
439.2,,,,878.4,,7.0,,9.0,197.64,0.0,33.2,1515.26,1,0.44999999999999996
441.7,,,,883.4,,7.0,,9.5,198.765,0.0,32.8,1523.85,1,0.44999999999999996
440.32,,,,880.64,,7.0,,8.27,198.144,0.0,33.0,1519.11,1,0.45
488.9,,,,977.8,,7.0,,10.25,220.005,0.0,25.6,1686.52,1,0.45
485.0,,,,970.0,,7.0,,9.86,218.25,0.0,26.2,1673.48,1,0.45
485.8,,,,971.6,,7.0,,10.56,218.61,0.0,26.1,1675.85,1,0.45
476.4,,,,952.8,,7.0,,8.96,214.38,0.0,27.5,1643.56,1,0.45
480.4,,,,960.8,,7.0,,9.41,216.18,0.0,26.9,1657.48,1,0.45
479.0,,,,958.0,,7.0,,8.6,215.55,0.0,27.1,1652.74,1,0.45
546.6,,,,1093.2,,7.0,,23.45,245.97000000000003,0.0,16.8,1885.63,1,0.45
545.9,,,,1091.8,,7.0,,21.0,245.655,0.0,16.9,1883.26,1,0.45
549.0,,,,1098.0,,7.0,,23.92,247.05,0.0,16.5,1893.93,1,0.45
540.5,,,,1081.0,,7.0,,21.5,243.225,0.0,17.7,1864.89,1,0.45
548.3,,,,1096.6,,7.0,,22.51,246.73499999999999,0.0,16.6,1891.56,1,0.45
539.5,,,,1079.0,,7.0,,19.96,242.775,0.0,17.9,1861.33,1,0.45
837.3,,,,837.3,,7.0,,33.96,334.92,0.0,8.1,2009.48,1,0.4
833.8,,,,833.8,,7.0,,34.15,333.52,0.0,8.5,2001.19,1,0.4
831.9,,,,831.9,,7.0,,33.7,332.76,0.0,8.7,1996.44,1,0.4
826.0,,,,826.0,,7.0,,31.1,330.40000000000003,0.0,9.4,1982.22,1,0.4
821.7,,,,821.7,,7.0,,32.16,328.68000000000006,0.0,9.8,1972.15,1,0.4000000000000001
818.0,,,,818.0,,7.0,,31.95,327.20000000000005,0.0,10.3,1963.26,1,0.4000000000000001
728.0,,,,728.0,,7.0,,21.25,291.2,0.0,20.1,1747.26,1,0.39999999999999997
724.7,,,,724.7,,7.0,,21.37,289.88000000000005,0.0,20.5,1739.26,1,0.4
724.3,,,,724.3,,7.0,,19.68,289.71999999999997,0.0,20.5,1738.37,1,0.39999999999999997
726.0,,,,726.0,,7.0,,20.78,290.40000000000003,0.0,20.4,1742.22,1,0.4
721.23,,,,721.23,,7.0,,22.01,288.492,0.0,20.9,1730.96,1,0.4
724.0,,,,724.0,,7.0,,21.49,289.6,0.0,20.6,1737.48,1,0.4
596.54,,,,596.54,,7.0,,8.64,238.61599999999999,0.0,34.6,1431.7,1,0.4
596.9,,,,596.9,,7.0,,8.38,238.76,0.0,34.5,1432.59,1,0.4
598.8,,,,598.8,,7.0,,8.51,239.51999999999998,0.0,34.3,1437.04,1,0.4
586.2,,,,586.2,,7.0,,6.44,234.48000000000002,0.0,35.7,1406.81,1,0.4
590.9,,,,590.9,,7.0,,7.25,236.36,0.0,35.2,1418.07,1,0.4
588.15,,,,588.15,,7.0,,6.53,235.26,0.0,35.5,1411.56,1,0.4
816.13,,,,816.13,,7.0,,34.39,285.64549999999997,0.0,14.4,1919.7,1,0.35
829.5,,,,829.5,,7.0,,35.24,290.325,0.0,13.0,1951.11,1,0.35
820.0,,,,820.0,,7.0,,35.56,287.0,0.0,14.0,1928.89,1,0.35
810.2,,,,810.2,,7.0,,30.25,283.57,0.0,15.0,1905.78,1,0.35
817.8,,,,817.8,,7.0,,29.48,286.22999999999996,0.0,14.2,1923.56,1,0.35
819.15,,,,819.15,,7.0,,31.07,286.7025,0.0,14.1,1926.81,1,0.35
747.6,,,,747.6,,7.0,,27.26,261.65999999999997,0.0,21.6,1758.52,1,0.3499999999999999
755.5,,,,755.5,,7.0,,28.94,264.425,0.0,20.7,1777.19,1,0.35000000000000003
757.8,,,,757.8,,7.0,,27.38,265.22999999999996,0.0,20.5,1782.52,1,0.35
748.2,,,,748.2,,7.0,,24.55,261.87,0.0,21.5,1760.0,1,0.35
742.8,,,,742.8,,7.0,,24.21,259.97999999999996,0.0,22.1,1747.26,1,0.35
